CID,HOMO,HOMO-1,delta_orbs
16204896,-0.18568,-0.25123,0.06555
16205562,-0.14867,-0.24494,0.09627
16206517,-0.15933,-0.23404,0.07471
16215072,-0.16354,-0.22432,0.06078
16215112,-0.16844,-0.22653,0.05809
16216456,-0.15044,-0.22563,0.07519
16216524,-0.15285,-0.23663,0.08378
16216605,-0.16056,-0.24345,0.0828899999999999
16218548,-0.26466,-0.26973,0.00507
16443532,-0.16343,-0.24443,0.081
16568631,-0.15222,-0.25504,0.10282
16638063,-0.15423,-0.22317,0.06894
16640709,-0.15459,-0.24695,0.09236
16655053,-0.15444,-0.23237,0.07793
16655074,-0.14641,-0.2386,0.09219
16655936,-0.1707,-0.24911,0.07841
16659185,-0.14595,-0.23552,0.08957
16659229,-0.14576,-0.23521,0.08945
16661877,-0.15463,-0.22767,0.07304
16661879,-0.15307,-0.22431,0.07124
16680047,-0.16401,-0.24055,0.07654
16681261,-0.16734,-0.2445,0.07716
16719782,-0.15266,-0.23531,0.08265
16719891,-0.14702,-0.23378,0.0867599999999999
16720005,-0.14867,-0.23762,0.08895
16720133,-0.15277,-0.24286,0.09009
16720134,-0.14597,-0.2323,0.08633
16720499,-0.15973,-0.24559,0.0858599999999999
16727928,-0.1699,-0.25424,0.08434
16727929,-0.17207,-0.2527,0.0806299999999999
16727958,-0.14767,-0.22792,0.08025
16730071,-0.15212,-0.22466,0.07254
16732386,-0.14242,-0.23352,0.0911
16738833,-0.16387,-0.2382,0.07433
16741799,-0.14227,-0.23766,0.09539
16741875,-0.14187,-0.23886,0.0969899999999999
16745306,-0.15466,-0.22662,0.07196
16749393,-0.16307,-0.24773,0.08466
16751553,-0.15844,-0.24389,0.08545
16751554,-0.15491,-0.23886,0.08395
16751555,-0.1549,-0.23822,0.0833199999999999
16751556,-0.15175,-0.23517,0.08342
16751557,-0.15821,-0.24501,0.0868
16752320,-0.15531,-0.23888,0.08357
16752419,-0.1585,-0.24167,0.08317
16756834,-0.15702,-0.24023,0.08321
16757531,-0.16016,-0.2473,0.08714
16762569,-0.15148,-0.2352,0.0837199999999999
16762870,-0.15068,-0.25288,0.1021999999999999
16762955,-0.15136,-0.2536,0.10224
16764465,-0.14586,-0.23793,0.09207
16769826,-0.15073,-0.24714,0.09641
16880175,-0.15284,-0.24971,0.0968699999999999
16880197,-0.14788,-0.24443,0.09655
16949437,-0.14745,-0.24369,0.0962399999999999
16952511,-0.14957,-0.24623,0.09666
16952536,-0.14594,-0.24246,0.09652
16954045,-0.15391,-0.25057,0.09666
16954063,-0.14737,-0.24385,0.09648
17144610,-0.14712,-0.24422,0.0970999999999999
17233857,-0.15579,-0.23959,0.0837999999999999
17297512,-0.17015,-0.2502,0.0800499999999999
17586893,-0.14638,-0.24363,0.09725
17607555,-0.14475,-0.23602,0.09127
17607556,-0.14497,-0.24251,0.09754
17607557,-0.14533,-0.24298,0.09765
17607558,-0.14397,-0.23508,0.09111
17607559,-0.14549,-0.24294,0.0974499999999999
17747948,-0.16244,-0.23473,0.07229
17747949,-0.16109,-0.23343,0.0723399999999999
17750895,-0.15412,-0.25625,0.1021299999999999
17751943,-0.15663,-0.22349,0.06686
17752144,-0.15663,-0.2235,0.06687
17752590,-0.13692,-0.24055,0.10363
17752594,-0.11941,-0.2329,0.11349
17752643,-0.14292,-0.23385,0.09093
17755905,-0.16954,-0.24837,0.07883
17755907,-0.17648,-0.25732,0.08084
17755908,-0.17643,-0.25722,0.08079
17765246,-0.17479,-0.25691,0.08212
17765419,-0.14606,-0.23029,0.08423
17769169,-0.15688,-0.23956,0.08268
17769822,-0.16236,-0.24632,0.08396
17774190,-0.15699,-0.24193,0.08494
17782027,-0.17053,-0.2266,0.05607
17796835,-0.17718,-0.23275,0.05557
17803245,-0.14207,-0.24359,0.10152
17803465,-0.19614,-0.24255,0.0464099999999999
17804993,-0.16203,-0.24005,0.07802
17804995,-0.16579,-0.24351,0.07772
17804998,-0.17387,-0.24802,0.07415
17817682,-0.15787,-0.25395,0.09608
17822020,-0.14383,-0.24122,0.0973899999999999
17829198,-0.16752,-0.24671,0.07919
17831654,-0.16005,-0.23153,0.07148
17861859,-0.16378,-0.24198,0.0781999999999999
17877355,-0.18213,-0.25491,0.07278
17877356,-0.18267,-0.24833,0.06566
17879319,-0.15486,-0.23825,0.0833899999999999
17906733,-0.17423,-0.23301,0.05878
17920400,-0.15937,-0.22765,0.0682799999999999
17922868,-0.14671,-0.24169,0.0949799999999999
17929097,-0.16697,-0.25184,0.08487
17934474,-0.15842,-0.242,0.0835799999999999
17934479,-0.14643,-0.24198,0.09555
17934480,-0.16607,-0.25084,0.08477
17934482,-0.14874,-0.24258,0.0938399999999999
17934484,-0.15035,-0.24217,0.0918199999999999
17946693,-0.15503,-0.22827,0.07324
17948077,-0.15721,-0.22955,0.07234
17948079,-0.15958,-0.23287,0.07329
17948086,-0.15811,-0.23225,0.07414
17949164,-0.19013,-0.22304,0.0329099999999999
17957334,-0.16193,-0.25585,0.09392
17957335,-0.16153,-0.25649,0.0949599999999999
17960327,-0.15457,-0.23074,0.0761699999999999
17968195,-0.17081,-0.2257,0.05489
17968808,-0.17308,-0.23119,0.0581099999999999
17968847,-0.1606,-0.22522,0.06462
17968950,-0.16908,-0.22496,0.0558799999999999
17968996,-0.1599,-0.22442,0.06452
17969026,-0.16676,-0.22224,0.05548
17969086,-0.17846,-0.23528,0.0568199999999999
17969154,-0.1768,-0.2368,0.06
17969358,-0.16622,-0.22447,0.0582499999999999
17969493,-0.17044,-0.22932,0.0588799999999999
17969538,-0.17471,-0.23397,0.05926
17969616,-0.16355,-0.21934,0.05579
17969675,-0.17745,-0.23418,0.05673
17969684,-0.17572,-0.23214,0.05642
17969792,-0.16367,-0.22325,0.0595799999999999
17969828,-0.1751,-0.23397,0.05887
17970080,-0.16645,-0.22407,0.05762
17970147,-0.16341,-0.22305,0.05964
17970210,-0.16152,-0.21712,0.0556
17970247,-0.17394,-0.23259,0.0586499999999999
17970331,-0.1632,-0.22278,0.0595799999999999
17970344,-0.16546,-0.22661,0.06115
17970394,-0.17783,-0.23677,0.05894
17970429,-0.16336,-0.22165,0.05829
17970465,-0.16264,-0.21797,0.0553299999999999
17970466,-0.17479,-0.23328,0.0584899999999999
17970483,-0.16281,-0.22179,0.0589799999999999
17970491,-0.16995,-0.22813,0.05818
17970611,-0.16662,-0.22425,0.05763
17970706,-0.16617,-0.22459,0.05842
17970892,-0.17873,-0.23578,0.0570499999999999
17971072,-0.16132,-0.21788,0.05656
17971076,-0.16088,-0.21709,0.05621
17971100,-0.1748,-0.22887,0.0540699999999999
17971167,-0.17575,-0.2325,0.05675
17971178,-0.16666,-0.22426,0.0575999999999999
17971289,-0.17029,-0.22969,0.0594
17971306,-0.17436,-0.23013,0.05577
17971377,-0.1667,-0.22012,0.05342
17971593,-0.16763,-0.22311,0.05548
17971596,-0.16339,-0.22143,0.0580399999999999
17971634,-0.17262,-0.23112,0.0584999999999999
17971668,-0.16119,-0.22526,0.0640699999999999
17978221,-0.16184,-0.24402,0.0821799999999999
17978222,-0.15939,-0.24004,0.08065
17978227,-0.15031,-0.2235,0.07319
17978228,-0.15437,-0.22697,0.0726
17981306,-0.18229,-0.25961,0.07732
17986654,-0.17903,-0.25449,0.07546
17986656,-0.18609,-0.25561,0.06952
17986658,-0.17841,-0.25455,0.0761399999999999
18005896,-0.16676,-0.24114,0.07438
18006464,-0.16346,-0.24965,0.08619
18098408,-0.15125,-0.25447,0.1032199999999999
18098475,-0.15211,-0.25481,0.1026999999999999
18175784,-0.14908,-0.25267,0.10359
18185928,-0.182,-0.26183,0.07983
18314637,-0.14359,-0.24438,0.1007899999999999
18314638,-0.15028,-0.23438,0.0841
18314640,-0.15171,-0.23578,0.0840699999999999
18314641,-0.14657,-0.24299,0.09642
18314642,-0.15034,-0.23428,0.0839399999999999
18320808,-0.16144,-0.23843,0.07699
18320828,-0.16781,-0.24423,0.07642
18327691,-0.15881,-0.25208,0.09327
18343220,-0.15973,-0.24283,0.0830999999999999
18348552,-0.16015,-0.23683,0.07668
18348573,-0.15994,-0.23652,0.07658
18353801,-0.15038,-0.24249,0.09211
18356690,-0.1617,-0.23568,0.0739799999999999
18364603,-0.16245,-0.24447,0.0820199999999999
18376524,-0.15719,-0.23602,0.07883
18376526,-0.16096,-0.24567,0.08471
18376527,-0.15831,-0.24147,0.0831599999999999
18376528,-0.15866,-0.23888,0.08022
18376529,-0.15871,-0.24189,0.08318
18376532,-0.15599,-0.23234,0.07635
18376536,-0.15965,-0.23993,0.08028
18400381,-0.13621,-0.2406,0.10439
18402703,-0.16242,-0.22323,0.06081
18409982,-0.16178,-0.23856,0.0767799999999999
18410143,-0.15846,-0.24223,0.08377
18413444,-0.1577,-0.2301,0.0723999999999999
18419457,-0.13239,-0.23122,0.09883
18431184,-0.15763,-0.23317,0.07554
18435206,-0.1535,-0.24803,0.09453
18463956,-0.13631,-0.23217,0.09586
18465121,-0.1599,-0.24283,0.08293
18469350,-0.15153,-0.23333,0.0818
18506315,-0.15484,-0.23487,0.0800299999999999
18506316,-0.15177,-0.23255,0.08078
18526640,-0.14802,-0.24517,0.0971499999999999
18544635,-0.18528,-0.25631,0.0710299999999999
18547353,-0.14674,-0.24389,0.0971499999999999
18547367,-0.14887,-0.25064,0.1017699999999999
18602874,-0.168,-0.24674,0.0787399999999999
18624211,-0.16538,-0.22906,0.06368
18624448,-0.15095,-0.25301,0.10206
18711019,-0.12795,-0.22928,0.10133
18764774,-0.17011,-0.23506,0.0649499999999999
18764781,-0.17547,-0.23975,0.06428
18764790,-0.18683,-0.23855,0.05172
18765708,-0.16854,-0.24603,0.07749
18779964,-0.16376,-0.2416,0.07784
18788023,-0.16238,-0.23087,0.06849
18801111,-0.15265,-0.22245,0.0698
18801113,-0.15692,-0.22921,0.07229
18801114,-0.15555,-0.22722,0.07167
18877476,-0.14748,-0.24379,0.09631
18877555,-0.14666,-0.24365,0.0969899999999999
18877556,-0.14631,-0.24346,0.09715
18877557,-0.14465,-0.24201,0.09736
18877558,-0.14873,-0.24557,0.09684
18877559,-0.14732,-0.24428,0.0969599999999999
18877560,-0.14662,-0.24369,0.0970699999999999
18913709,-0.19453,-0.24586,0.0513299999999999
18923074,-0.18331,-0.26171,0.0784
18923075,-0.18244,-0.25768,0.07524
18927945,-0.15108,-0.24768,0.0966
18931817,-0.14263,-0.24314,0.1005099999999999
18932620,-0.15927,-0.24417,0.0849
18932625,-0.15859,-0.24238,0.08379
18932637,-0.15925,-0.2457,0.08645
18932644,-0.16327,-0.24935,0.0860799999999999
18932661,-0.16878,-0.25162,0.08284
18932664,-0.15601,-0.24088,0.08487
18932666,-0.16723,-0.24636,0.07913
18932667,-0.15885,-0.24729,0.08844
18932673,-0.16071,-0.24324,0.08253
18932676,-0.17682,-0.25246,0.07564
18932682,-0.16762,-0.25104,0.08342
18932684,-0.16015,-0.24739,0.08724
18932685,-0.17151,-0.25081,0.0792999999999999
18932687,-0.15927,-0.24521,0.08594
18932697,-0.17528,-0.25003,0.0747499999999999
18932703,-0.1747,-0.2539,0.0792
18932707,-0.16598,-0.24248,0.0765
18935708,-0.1419,-0.2315,0.0896
18937856,-0.18279,-0.26985,0.0870599999999999
18943062,-0.16747,-0.23936,0.0718899999999999
18945532,-0.15762,-0.22982,0.0721999999999999
18947362,-0.16934,-0.24429,0.07495
18949532,-0.18531,-0.26051,0.0752
18955561,-0.15346,-0.25328,0.0998199999999999
18959862,-0.12784,-0.23445,0.1066099999999999
18963621,-0.19131,-0.27494,0.08363
18970611,-0.14988,-0.24367,0.0937899999999999
18970747,-0.15391,-0.25673,0.10282
18977645,-0.16569,-0.25217,0.08648
18977649,-0.16515,-0.23822,0.07307
18977657,-0.16537,-0.23834,0.07297
18977658,-0.1666,-0.24137,0.07477
18977659,-0.17639,-0.22922,0.05283
18977660,-0.15435,-0.23069,0.07634
18977661,-0.15139,-0.2252,0.07381
18977666,-0.15647,-0.2352,0.07873
18977667,-0.1543,-0.23148,0.07718
18977676,-0.16645,-0.24058,0.07413
18977680,-0.17242,-0.23919,0.06677
18977682,-0.16951,-0.23601,0.0665
18977683,-0.16147,-0.24752,0.0860499999999999
18987538,-0.16899,-0.23455,0.06556
18987539,-0.17135,-0.24907,0.07772
18990522,-0.16656,-0.2425,0.0759399999999999
18990524,-0.16329,-0.25088,0.08759
18990549,-0.16138,-0.24853,0.08715
18994668,-0.14831,-0.23602,0.08771
18994671,-0.14131,-0.22998,0.08867
18995351,-0.19764,-0.27305,0.07541
18996617,-0.17872,-0.25758,0.0788599999999999
18996962,-0.16474,-0.24597,0.08123
18996963,-0.133,-0.21933,0.0863299999999999
18996983,-0.15663,-0.24524,0.08861
18996986,-0.15796,-0.24616,0.0882
18996992,-0.15678,-0.22592,0.06914
18997000,-0.15013,-0.23556,0.0854299999999999
18997001,-0.14619,-0.23284,0.08665
18997002,-0.14846,-0.23519,0.08673
18997016,-0.15531,-0.23656,0.0812499999999999
18997018,-0.15647,-0.23542,0.0789499999999999
18997020,-0.14299,-0.22954,0.0865499999999999
19000583,-0.14749,-0.24971,0.1022199999999999
19000613,-0.15048,-0.24437,0.09389
19000638,-0.14481,-0.24045,0.09564
19000659,-0.16098,-0.24876,0.08778
19000730,-0.16028,-0.24765,0.08737
19000732,-0.15922,-0.24702,0.0877999999999999
19005706,-0.15057,-0.23574,0.08517
19005707,-0.15052,-0.2354,0.08488
19009338,-0.13949,-0.23202,0.09253
19013263,-0.16177,-0.23656,0.07479
19016852,-0.1548,-0.24333,0.08853
19016854,-0.15875,-0.24561,0.0868599999999999
19016855,-0.16573,-0.25435,0.08862
19016856,-0.15227,-0.23631,0.08404
19016861,-0.15878,-0.24529,0.08651
19016862,-0.12456,-0.23426,0.1096999999999999
19017880,-0.17208,-0.25659,0.0845099999999999
19021013,-0.18151,-0.25184,0.07033
19021027,-0.18038,-0.25439,0.0740099999999999
19021941,-0.14542,-0.21446,0.06904
19029813,-0.16281,-0.23861,0.0757999999999999
19029826,-0.15822,-0.23411,0.07589
19032314,-0.14052,-0.23668,0.09616
19032315,-0.14851,-0.24644,0.0979299999999999
19032319,-0.14417,-0.24223,0.09806
19033816,-0.14762,-0.24368,0.09606
19033907,-0.1566,-0.25891,0.1023099999999999
19041923,-0.18255,-0.26256,0.08001
19043471,-0.16733,-0.24557,0.07824
19043475,-0.16858,-0.24584,0.07726
19043478,-0.16367,-0.242,0.0783299999999999
19043481,-0.16318,-0.24081,0.07763
19063517,-0.16288,-0.24548,0.0826
19066621,-0.14626,-0.24058,0.0943199999999999
19068471,-0.16718,-0.23848,0.0713
19068536,-0.1708,-0.22537,0.0545699999999999
19069505,-0.16225,-0.25205,0.0897999999999999
19078652,-0.15988,-0.2343,0.07442
19079938,-0.18293,-0.26027,0.0773399999999999
19088039,-0.15421,-0.23699,0.0827799999999999
19088042,-0.14426,-0.22974,0.08548
19094547,-0.1478,-0.23017,0.08237
19096555,-0.16126,-0.24873,0.08747
19096559,-0.16423,-0.24526,0.08103
19099151,-0.17107,-0.23677,0.0657
19101492,-0.15223,-0.22705,0.07482
19101512,-0.1463,-0.24259,0.0962899999999999
19101516,-0.14922,-0.24555,0.09633
19102189,-0.18444,-0.26435,0.0799099999999999
19105624,-0.15647,-0.22827,0.0718
19105625,-0.16214,-0.23786,0.0757199999999999
19105626,-0.15519,-0.22826,0.07307
19105627,-0.16216,-0.2391,0.07694
19105629,-0.16645,-0.24494,0.07849
19350328,-0.16475,-0.23731,0.0725599999999999
19359032,-0.15461,-0.22874,0.07413
19359038,-0.15995,-0.24327,0.0833199999999999
19359042,-0.16334,-0.24543,0.08209
19359045,-0.16027,-0.24505,0.08478
19360676,-0.14753,-0.23727,0.08974
19372428,-0.14229,-0.23936,0.0970699999999999
19387747,-0.19668,-0.27426,0.07758
19390480,-0.20485,-0.26992,0.0650699999999999
19421052,-0.1689,-0.24276,0.07386
19422109,-0.17208,-0.24422,0.0721399999999999
19425075,-0.15638,-0.22821,0.07183
19427272,-0.16909,-0.24577,0.07668
19427614,-0.14332,-0.24452,0.1011999999999999
19427629,-0.17504,-0.23424,0.0592
19431824,-0.16474,-0.23386,0.06912
19594190,-0.16294,-0.21122,0.0482799999999999
19602187,-0.16196,-0.24903,0.08707
19602213,-0.17436,-0.26436,0.09
19603198,-0.1598,-0.2605,0.1007
19604565,-0.1505,-0.2497,0.0992
19610830,-0.15769,-0.23608,0.07839
19610832,-0.15648,-0.23407,0.0775899999999999
19610833,-0.15509,-0.23361,0.07852
19610834,-0.1592,-0.23717,0.0779699999999999
19610835,-0.15149,-0.24927,0.0977799999999999
19610836,-0.14931,-0.24674,0.0974299999999999
19610838,-0.15912,-0.23729,0.0781699999999999
19610839,-0.15137,-0.229,0.07763
19610842,-0.15507,-0.23378,0.0787099999999999
19610844,-0.14698,-0.24023,0.09325
19610845,-0.15487,-0.23325,0.07838
19610846,-0.14908,-0.2466,0.09752
19610848,-0.1583,-0.23658,0.07828
19610849,-0.15534,-0.23394,0.0786
19610851,-0.15323,-0.2508,0.09757
19610852,-0.15668,-0.23183,0.07515
19610853,-0.15868,-0.2366,0.07792
19610854,-0.15284,-0.24926,0.09642
19610855,-0.15695,-0.23033,0.07338
19610856,-0.14971,-0.2462,0.0964899999999999
19610857,-0.15716,-0.23534,0.07818
19610858,-0.1477,-0.24382,0.09612
19610859,-0.15307,-0.25009,0.0970199999999999
19610860,-0.1492,-0.24716,0.0979599999999999
19610863,-0.15224,-0.24639,0.09415
19610864,-0.15373,-0.23105,0.07732
19610865,-0.15427,-0.23336,0.07909
19610867,-0.15247,-0.2499,0.09743
19610868,-0.15881,-0.2336,0.07479
19610869,-0.15209,-0.23096,0.07887
19610870,-0.15271,-0.25098,0.0982699999999999
19610871,-0.14899,-0.24207,0.09308
19610872,-0.15731,-0.23622,0.07891
19610873,-0.15843,-0.23667,0.07824
19610875,-0.16108,-0.23669,0.07561
19611858,-0.17068,-0.24627,0.0755899999999999
19689729,-0.1765,-0.24178,0.06528
19690380,-0.14541,-0.24263,0.09722
19690450,-0.14809,-0.24043,0.09234
19695149,-0.19413,-0.24549,0.05136
19701068,-0.15429,-0.25551,0.10122
19701069,-0.17672,-0.2467,0.06998
19701070,-0.17969,-0.25956,0.07987
19701073,-0.16613,-0.25691,0.09078
19701075,-0.17483,-0.24414,0.0693099999999999
19701076,-0.15968,-0.24077,0.08109
19701078,-0.14946,-0.24282,0.09336
19701080,-0.15119,-0.25073,0.09954
19701081,-0.15963,-0.2409,0.08127
19701085,-0.14613,-0.23218,0.0860499999999999
19704724,-0.16684,-0.23672,0.06988
19705590,-0.14662,-0.24311,0.0964899999999999
19710532,-0.14583,-0.23303,0.0872
19710535,-0.16323,-0.23805,0.07482
19710536,-0.16845,-0.24415,0.0757
19710538,-0.16762,-0.24593,0.07831
19710539,-0.1513,-0.24267,0.09137
19710546,-0.14815,-0.23645,0.0882999999999999
19710557,-0.15404,-0.2372,0.0831599999999999
19710558,-0.16426,-0.24246,0.0782
19710559,-0.16634,-0.24316,0.07682
19710560,-0.15644,-0.23931,0.08287
19710561,-0.16328,-0.23824,0.07496
19710563,-0.15802,-0.23556,0.07754
19710567,-0.15651,-0.23567,0.0791599999999999
19710569,-0.1577,-0.2362,0.0784999999999999
19710570,-0.17458,-0.25384,0.07926
19710571,-0.1662,-0.24289,0.07669
19710573,-0.16713,-0.2428,0.0756699999999999
19710575,-0.1693,-0.24529,0.07599
19710576,-0.15848,-0.23782,0.07934
19710581,-0.16255,-0.24112,0.07857
19710585,-0.17472,-0.25406,0.07934
19710589,-0.16029,-0.239,0.07871
19710591,-0.16416,-0.24199,0.07783
19710595,-0.17455,-0.25336,0.0788099999999999
19746843,-0.16707,-0.24494,0.07787
19746844,-0.16104,-0.2446,0.08356
19753591,-0.17154,-0.24562,0.07408
19757177,-0.16588,-0.24354,0.07766
19757178,-0.15971,-0.23961,0.0799
19757183,-0.15988,-0.23977,0.07989
19757218,-0.159,-0.24222,0.0832199999999999
19757219,-0.14697,-0.23482,0.08785
19757273,-0.14297,-0.24441,0.1014399999999999
19764904,-0.17977,-0.25327,0.0734999999999999
19771241,-0.16568,-0.23955,0.07387
19772442,-0.18572,-0.26861,0.08289
19772945,-0.17234,-0.23318,0.06084
19773434,-0.16421,-0.2522,0.0879899999999999
19773435,-0.17224,-0.23943,0.06719
19773436,-0.17083,-0.25481,0.0839799999999999
19773450,-0.15918,-0.23217,0.07299
19773451,-0.15203,-0.22572,0.07369
19779205,-0.15933,-0.23732,0.07799
19785029,-0.19171,-0.268,0.07629
19788193,-0.16963,-0.24694,0.0773099999999999
19792943,-0.1517,-0.24749,0.0957899999999999
19792944,-0.15036,-0.25302,0.10266
19792945,-0.17527,-0.26516,0.08989
19793142,-0.15665,-0.22906,0.07241
19794626,-0.15853,-0.24246,0.08393
19799829,-0.15286,-0.25464,0.1017799999999999
19804843,-0.15613,-0.22786,0.07173
19804852,-0.15526,-0.22685,0.0715899999999999
19804860,-0.16296,-0.24624,0.0832799999999999
19804866,-0.15568,-0.22716,0.0714799999999999
19813529,-0.1594,-0.23406,0.07466
19814945,-0.16587,-0.2381,0.07223
19815645,-0.1582,-0.24214,0.0839399999999999
19815647,-0.16246,-0.24697,0.08451
19821042,-0.14352,-0.24349,0.09997
19833425,-0.15311,-0.24981,0.0967
19835550,-0.15627,-0.22896,0.07269
19835551,-0.15416,-0.22879,0.07463
19848436,-0.21445,-0.27027,0.05582
19848437,-0.19035,-0.24477,0.0544199999999999
19853932,-0.14679,-0.24628,0.09949
19853955,-0.14551,-0.24345,0.09794
19853967,-0.14639,-0.24508,0.09869
19853968,-0.14461,-0.24437,0.09976
19853980,-0.14553,-0.24337,0.09784
19854017,-0.14484,-0.24465,0.09981
19854022,-0.14562,-0.24624,0.1006199999999999
19854030,-0.14594,-0.24666,0.10072
19854044,-0.14492,-0.24484,0.09992
19854078,-0.14618,-0.24441,0.0982299999999999
19854121,-0.14559,-0.24371,0.09812
19860031,-0.14427,-0.24025,0.0959799999999999
19860034,-0.15227,-0.2556,0.10333
19861183,-0.15965,-0.24181,0.08216
19863059,-0.1815,-0.26511,0.08361
19866571,-0.16646,-0.25595,0.08949
19866573,-0.16708,-0.25124,0.08416
19866576,-0.1407,-0.22773,0.08703
19869204,-0.16957,-0.24994,0.08037
19872605,-0.15653,-0.24093,0.0844
19872610,-0.15832,-0.24369,0.08537
19872611,-0.16699,-0.25051,0.08352
19872612,-0.15563,-0.24382,0.08819
19872620,-0.15048,-0.24048,0.09
19872634,-0.1541,-0.23913,0.08503
19872637,-0.16613,-0.25147,0.08534
19872641,-0.15563,-0.24096,0.08533
19872642,-0.15307,-0.24268,0.08961
19872643,-0.16559,-0.25056,0.08497
19872653,-0.16025,-0.24668,0.08643
19872657,-0.15355,-0.23287,0.07932
19872659,-0.15505,-0.23832,0.08327
19872664,-0.16551,-0.24996,0.08445
19872669,-0.16449,-0.2492,0.08471
19872670,-0.15149,-0.23626,0.0847699999999999
19872686,-0.15989,-0.24509,0.0852
19872697,-0.16001,-0.24539,0.0853799999999999
19872707,-0.15809,-0.23986,0.0817699999999999
19872708,-0.15426,-0.23913,0.08487
19872715,-0.15795,-0.24424,0.08629
19872721,-0.16065,-0.24663,0.08598
19872741,-0.15536,-0.24033,0.0849699999999999
19872742,-0.16623,-0.2514,0.08517
19872744,-0.16489,-0.24868,0.08379
19872748,-0.15266,-0.23923,0.08657
19872752,-0.16109,-0.24575,0.0846599999999999
19872760,-0.15844,-0.2414,0.08296
19872775,-0.16613,-0.2499,0.08377
19872782,-0.15719,-0.23919,0.082
19872798,-0.15477,-0.23965,0.08488
19872799,-0.16445,-0.2494,0.08495
19872801,-0.15448,-0.2394,0.08492
19872802,-0.15338,-0.23817,0.08479
19872803,-0.17108,-0.25487,0.0837899999999999
19872832,-0.15385,-0.2378,0.08395
19872838,-0.15476,-0.23797,0.0832099999999999
19872846,-0.15508,-0.23997,0.08489
19872847,-0.15463,-0.23898,0.08435
19872848,-0.15071,-0.23258,0.08187
19872853,-0.15667,-0.24024,0.08357
19872864,-0.15754,-0.24721,0.08967
19872865,-0.16124,-0.24587,0.08463
19872871,-0.15862,-0.2422,0.0835799999999999
19872873,-0.15922,-0.24557,0.08635
19872875,-0.16005,-0.24598,0.08593
19872877,-0.1514,-0.24176,0.09036
19872884,-0.15787,-0.24657,0.0887
19872885,-0.15962,-0.24507,0.08545
19872892,-0.16596,-0.25037,0.0844099999999999
